"Designator","MPN","Quantity Per PCB","Link"
"C103,C104","","2","https://jlcpcb.com/partdetail/30577-1206B475K500NT/C29823"
"C101,C102,C105","","3","https://jlcpcb.com/partdetail/439567-GRM21BR61H106KE43L/C440198"
"L109","","1","https://jlcpcb.com/partdetail/188638-FXL0530_4R7M/C177246"
"L101,L102,L103,L104,L105,L106,L107,L108","","8","https://jlcpcb.com/partdetail/YJYCOIN-YPRH1508472M/C970556"
"R101","","1","https://jlcpcb.com/partdetail/18597-1206W4F1200T5E/C17909"
